run_number,bias_V,offset,n_events,board_number,bond,energy,time,isTrack,power_mode,temperature,Multilayer_setup,Good run,Comment
5385,300,15,5000,37,bb,5,sam. 16 mars 2024 16:45:26 UTC,FALSE,i1,2280,FALSE,TRUE,
5386,300,15,5000,37,bb,5,sam. 16 mars 2024 16:46:15 UTC,FALSE,i1,2280,FALSE,TRUE,
5387,300,15,5000,37,bb,5,sam. 16 mars 2024 16:47:03 UTC,FALSE,i1,2283,FALSE,TRUE,
5395,300,15,5000,37,bb,5,sam. 16 mars 2024 17:46:33 UTC,TRUE,i1,2284,TRUE,TRUE,
5396,300,15,5000,37,bb,5,sam. 16 mars 2024 17:47:22 UTC,TRUE,i1,2283,TRUE,TRUE,
5397,300,15,5000,37,bb,5,sam. 16 mars 2024 17:48:09 UTC,TRUE,i1,2281,TRUE,TRUE,
5398,300,15,5000,37,bb,5,sam. 16 mars 2024 17:48:57 UTC,TRUE,i1,2280,TRUE,TRUE,
5399,300,15,5000,37,bb,5,sam. 16 mars 2024 17:49:45 UTC,TRUE,i1,2282,TRUE,TRUE,
5400,300,15,5000,37,bb,5,sam. 16 mars 2024 17:50:34 UTC,TRUE,i1,2283,TRUE,TRUE,
5401,300,15,5000,37,bb,5,sam. 16 mars 2024 17:51:21 UTC,TRUE,i1,2284,TRUE,TRUE,
5402,300,15,5000,37,bb,5,sam. 16 mars 2024 17:52:09 UTC,TRUE,i1,2283,TRUE,TRUE,
5403,300,15,5000,37,bb,5,sam. 16 mars 2024 17:52:58 UTC,TRUE,i1,2278,TRUE,TRUE,
5404,300,15,5000,37,bb,5,sam. 16 mars 2024 17:53:47 UTC,TRUE,i1,2282,TRUE,TRUE,
5405,335,15,5000,37,bb,5,sam. 16 mars 2024 18:03:52 UTC,TRUE,i1,2286,TRUE,TRUE,
5406,335,15,5000,37,bb,5,sam. 16 mars 2024 18:04:37 UTC,TRUE,i1,2280,TRUE,TRUE,
5407,335,15,5000,37,bb,5,sam. 16 mars 2024 18:05:23 UTC,TRUE,i1,2282,TRUE,TRUE,
5408,335,15,5000,37,bb,5,sam. 16 mars 2024 18:06:09 UTC,TRUE,i1,2287,TRUE,TRUE,
5409,335,15,5000,37,bb,5,sam. 16 mars 2024 18:06:55 UTC,TRUE,i1,2283,TRUE,TRUE,
5410,335,15,5000,37,bb,5,sam. 16 mars 2024 18:07:41 UTC,TRUE,i1,2285,TRUE,TRUE,
5411,335,15,5000,37,bb,5,sam. 16 mars 2024 18:08:26 UTC,TRUE,i1,2282,TRUE,TRUE,
5412,335,15,5000,37,bb,5,sam. 16 mars 2024 18:09:12 UTC,TRUE,i1,2280,TRUE,TRUE,
5413,335,15,5000,37,bb,5,sam. 16 mars 2024 18:09:58 UTC,TRUE,i1,2284,TRUE,TRUE,
5414,335,15,5000,37,bb,5,sam. 16 mars 2024 18:10:44 UTC,TRUE,i1,2281,TRUE,TRUE,
5415,335,15,5000,37,bb,5,sam. 16 mars 2024 18:11:30 UTC,TRUE,i1,2284,TRUE,TRUE,
5416,335,15,5000,37,bb,5,sam. 16 mars 2024 18:12:16 UTC,TRUE,i1,2284,TRUE,TRUE,
5417,335,15,5000,37,bb,5,sam. 16 mars 2024 18:13:04 UTC,TRUE,i1,2286,TRUE,TRUE,
5418,335,15,5000,37,bb,5,sam. 16 mars 2024 18:13:50 UTC,TRUE,i1,2285,TRUE,TRUE,
5419,335,15,5000,37,bb,5,sam. 16 mars 2024 18:14:39 UTC,TRUE,i1,2284,TRUE,TRUE,
5420,335,15,5000,37,bb,5,sam. 16 mars 2024 18:15:27 UTC,TRUE,i1,2288,TRUE,TRUE,
5421,335,15,5000,37,bb,5,sam. 16 mars 2024 18:16:16 UTC,TRUE,i1,2282,TRUE,TRUE,
5422,335,15,5000,37,bb,5,sam. 16 mars 2024 18:17:05 UTC,TRUE,i1,2282,TRUE,TRUE,
5423,335,15,5000,37,bb,5,sam. 16 mars 2024 18:17:54 UTC,TRUE,i1,2285,TRUE,TRUE,
5424,335,15,5000,37,bb,5,sam. 16 mars 2024 18:18:41 UTC,TRUE,i1,2284,TRUE,TRUE,
5425,335,15,5000,37,bb,5,sam. 16 mars 2024 18:19:30 UTC,TRUE,i1,2284,TRUE,TRUE,
5426,335,15,5000,37,bb,5,sam. 16 mars 2024 18:20:19 UTC,TRUE,i1,2281,TRUE,TRUE,
5427,335,15,5000,37,bb,5,sam. 16 mars 2024 18:21:08 UTC,TRUE,i1,2286,TRUE,TRUE,
5428,335,15,5000,37,bb,5,sam. 16 mars 2024 18:21:56 UTC,TRUE,i1,2284,TRUE,TRUE,
5429,335,15,5000,37,bb,5,sam. 16 mars 2024 18:22:44 UTC,TRUE,i1,2282,TRUE,TRUE,
5430,335,15,5000,37,bb,5,sam. 16 mars 2024 18:23:32 UTC,TRUE,i1,2284,TRUE,TRUE,
5431,335,15,5000,37,bb,5,sam. 16 mars 2024 18:24:19 UTC,TRUE,i1,2281,TRUE,TRUE,
5432,335,15,5000,37,bb,5,sam. 16 mars 2024 18:25:07 UTC,TRUE,i1,2283,TRUE,TRUE,
5433,335,15,5000,37,bb,5,sam. 16 mars 2024 18:25:55 UTC,TRUE,i1,2278,TRUE,TRUE,
5434,335,15,5000,37,bb,5,sam. 16 mars 2024 18:26:43 UTC,TRUE,i1,2285,TRUE,TRUE,
5435,335,15,5000,37,bb,5,sam. 16 mars 2024 18:27:31 UTC,TRUE,i1,2278,TRUE,TRUE,
5436,335,15,5000,37,bb,5,sam. 16 mars 2024 18:28:19 UTC,TRUE,i1,2280,TRUE,TRUE,
5437,335,15,5000,37,bb,5,sam. 16 mars 2024 18:29:08 UTC,TRUE,i1,2282,TRUE,TRUE,
5438,335,15,5000,37,bb,5,sam. 16 mars 2024 18:29:56 UTC,TRUE,i1,2282,TRUE,TRUE,
5439,335,15,5000,37,bb,5,sam. 16 mars 2024 18:30:44 UTC,TRUE,i1,2283,TRUE,TRUE,
5440,335,15,5000,37,bb,5,sam. 16 mars 2024 18:31:32 UTC,TRUE,i1,2286,TRUE,TRUE,
5441,335,15,5000,37,bb,5,sam. 16 mars 2024 18:32:19 UTC,TRUE,i1,2284,TRUE,TRUE,
5442,335,15,5000,37,bb,5,sam. 16 mars 2024 18:33:08 UTC,TRUE,i1,2282,TRUE,TRUE,
5443,335,15,5000,37,bb,5,sam. 16 mars 2024 18:33:56 UTC,TRUE,i1,2283,TRUE,TRUE,
5444,335,15,5000,37,bb,5,sam. 16 mars 2024 18:34:43 UTC,TRUE,i1,2282,TRUE,TRUE,
5445,335,15,5000,37,bb,5,sam. 16 mars 2024 18:35:32 UTC,TRUE,i1,2282,TRUE,TRUE,
5446,335,15,5000,37,bb,5,sam. 16 mars 2024 18:36:21 UTC,TRUE,i1,2281,TRUE,TRUE,
5447,335,15,5000,37,bb,5,sam. 16 mars 2024 18:37:11 UTC,TRUE,i1,2284,TRUE,TRUE,
5448,335,15,5000,37,bb,5,sam. 16 mars 2024 18:38:00 UTC,TRUE,i1,2285,TRUE,TRUE,
5449,335,15,5000,37,bb,5,sam. 16 mars 2024 18:38:48 UTC,TRUE,i1,2280,TRUE,TRUE,
5450,335,15,5000,37,bb,5,sam. 16 mars 2024 18:39:37 UTC,TRUE,i1,2281,TRUE,TRUE,
5451,335,15,5000,37,bb,5,sam. 16 mars 2024 18:40:25 UTC,TRUE,i1,2288,TRUE,TRUE,
5452,335,15,5000,37,bb,5,sam. 16 mars 2024 18:41:13 UTC,TRUE,i1,2280,TRUE,TRUE,
5453,335,15,5000,37,bb,5,sam. 16 mars 2024 18:42:01 UTC,TRUE,i1,2282,TRUE,TRUE,
5454,335,15,5000,37,bb,5,sam. 16 mars 2024 18:42:50 UTC,TRUE,i1,2283,TRUE,TRUE,
5455,335,15,5000,37,bb,5,sam. 16 mars 2024 18:43:39 UTC,TRUE,i1,2283,TRUE,TRUE,
5456,335,15,5000,37,bb,5,sam. 16 mars 2024 18:44:27 UTC,TRUE,i1,2283,TRUE,TRUE,
5457,335,15,5000,37,bb,5,sam. 16 mars 2024 18:45:14 UTC,TRUE,i1,2281,TRUE,TRUE,
5458,335,15,5000,37,bb,5,sam. 16 mars 2024 18:46:02 UTC,TRUE,i1,2282,TRUE,TRUE,
5459,335,15,5000,37,bb,5,sam. 16 mars 2024 18:46:50 UTC,TRUE,i1,2284,TRUE,TRUE,
5460,335,15,5000,37,bb,5,sam. 16 mars 2024 18:47:38 UTC,TRUE,i1,2282,TRUE,TRUE,
5461,335,15,5000,37,bb,5,sam. 16 mars 2024 18:48:26 UTC,TRUE,i1,2286,TRUE,TRUE,
5462,335,15,5000,37,bb,5,sam. 16 mars 2024 18:49:13 UTC,TRUE,i1,2281,TRUE,TRUE,
5463,335,15,5000,37,bb,5,sam. 16 mars 2024 18:50:01 UTC,TRUE,i1,2284,TRUE,TRUE,
5464,335,15,5000,37,bb,5,sam. 16 mars 2024 18:50:49 UTC,TRUE,i1,2280,TRUE,TRUE,
5465,335,15,5000,37,bb,5,sam. 16 mars 2024 18:51:37 UTC,TRUE,i1,2281,TRUE,TRUE,
5466,335,15,5000,37,bb,5,sam. 16 mars 2024 18:52:24 UTC,TRUE,i1,2281,TRUE,TRUE,
5467,335,15,5000,37,bb,5,sam. 16 mars 2024 18:53:12 UTC,TRUE,i1,2283,TRUE,TRUE,
5468,335,15,5000,37,bb,5,sam. 16 mars 2024 18:54:00 UTC,TRUE,i1,2282,TRUE,TRUE,
5469,335,15,5000,37,bb,5,sam. 16 mars 2024 18:54:48 UTC,TRUE,i1,2280,TRUE,TRUE,
5470,335,15,5000,37,bb,5,sam. 16 mars 2024 18:55:36 UTC,TRUE,i1,2284,TRUE,TRUE,
5471,335,15,5000,37,bb,5,sam. 16 mars 2024 18:56:24 UTC,TRUE,i1,2284,TRUE,TRUE,
5472,335,15,5000,37,bb,5,sam. 16 mars 2024 18:57:13 UTC,TRUE,i1,2286,TRUE,TRUE,
5473,335,15,5000,37,bb,5,sam. 16 mars 2024 18:58:00 UTC,TRUE,i1,2283,TRUE,TRUE,
5474,335,15,5000,37,bb,5,sam. 16 mars 2024 18:58:48 UTC,TRUE,i1,2283,TRUE,TRUE,
5475,335,15,5000,37,bb,5,sam. 16 mars 2024 18:59:37 UTC,TRUE,i1,2284,TRUE,TRUE,
5476,335,15,5000,37,bb,5,sam. 16 mars 2024 19:00:24 UTC,TRUE,i1,2281,TRUE,TRUE,
5477,335,15,5000,37,bb,5,sam. 16 mars 2024 19:01:13 UTC,TRUE,i1,2282,TRUE,TRUE,
5478,335,15,5000,37,bb,5,sam. 16 mars 2024 19:02:00 UTC,TRUE,i1,2286,TRUE,TRUE,
5479,335,15,5000,37,bb,5,sam. 16 mars 2024 19:02:48 UTC,TRUE,i1,2284,TRUE,TRUE,
5480,335,15,5000,37,bb,5,sam. 16 mars 2024 19:03:36 UTC,TRUE,i1,2282,TRUE,TRUE,
5481,335,15,5000,37,bb,5,sam. 16 mars 2024 19:04:24 UTC,TRUE,i1,2286,TRUE,TRUE,
5482,335,15,5000,37,bb,5,sam. 16 mars 2024 19:05:12 UTC,TRUE,i1,2280,TRUE,TRUE,
5483,335,15,5000,37,bb,5,sam. 16 mars 2024 19:06:01 UTC,TRUE,i1,2282,TRUE,TRUE,
5484,335,15,5000,37,bb,5,sam. 16 mars 2024 19:06:49 UTC,TRUE,i1,2284,TRUE,TRUE,
5485,335,15,5000,37,bb,5,sam. 16 mars 2024 19:07:36 UTC,TRUE,i1,2283,TRUE,TRUE,
5486,335,15,5000,37,bb,5,sam. 16 mars 2024 19:08:24 UTC,TRUE,i1,2284,TRUE,TRUE,
5487,335,15,5000,37,bb,5,sam. 16 mars 2024 19:09:12 UTC,TRUE,i1,2282,TRUE,TRUE,
5488,335,15,5000,37,bb,5,sam. 16 mars 2024 19:10:01 UTC,TRUE,i1,2284,TRUE,TRUE,
5489,335,15,5000,37,bb,5,sam. 16 mars 2024 19:10:50 UTC,TRUE,i1,2283,TRUE,TRUE,
5490,335,15,5000,37,bb,5,sam. 16 mars 2024 19:11:39 UTC,TRUE,i1,2282,TRUE,TRUE,
5491,335,15,5000,37,bb,5,sam. 16 mars 2024 19:12:27 UTC,TRUE,i1,2279,TRUE,TRUE,
5492,335,15,5000,37,bb,5,sam. 16 mars 2024 19:13:15 UTC,TRUE,i1,2281,TRUE,TRUE,
5493,335,15,5000,37,bb,5,sam. 16 mars 2024 19:14:03 UTC,TRUE,i1,2284,TRUE,TRUE,
5494,335,15,5000,37,bb,5,sam. 16 mars 2024 19:14:50 UTC,TRUE,i1,2283,TRUE,TRUE,
5495,335,15,5000,37,bb,5,sam. 16 mars 2024 19:15:38 UTC,TRUE,i1,2280,TRUE,TRUE,
5496,335,15,5000,37,bb,5,sam. 16 mars 2024 19:16:26 UTC,TRUE,i1,2281,TRUE,TRUE,
5497,335,15,5000,37,bb,5,sam. 16 mars 2024 19:17:13 UTC,TRUE,i1,2284,TRUE,TRUE,
5498,335,15,5000,37,bb,5,sam. 16 mars 2024 19:18:01 UTC,TRUE,i1,2282,TRUE,TRUE,
5499,335,15,5000,37,bb,5,sam. 16 mars 2024 19:18:49 UTC,TRUE,i1,2280,TRUE,TRUE,
5500,335,15,5000,37,bb,5,sam. 16 mars 2024 19:19:37 UTC,TRUE,i1,2279,TRUE,TRUE,
5501,335,15,5000,37,bb,5,sam. 16 mars 2024 19:20:24 UTC,TRUE,i1,2282,TRUE,TRUE,
5502,335,15,5000,37,bb,5,sam. 16 mars 2024 19:21:13 UTC,TRUE,i1,2282,TRUE,TRUE,
5503,335,15,5000,37,bb,5,sam. 16 mars 2024 19:22:04 UTC,TRUE,i1,2284,TRUE,TRUE,
5504,335,15,5000,37,bb,5,sam. 16 mars 2024 19:22:54 UTC,TRUE,i1,2283,TRUE,TRUE,
5505,335,15,5000,37,bb,5,sam. 16 mars 2024 19:23:42 UTC,TRUE,i1,2286,TRUE,TRUE,
5506,335,15,5000,37,bb,5,sam. 16 mars 2024 19:24:31 UTC,TRUE,i1,2282,TRUE,TRUE,
5507,335,15,5000,37,bb,5,sam. 16 mars 2024 19:25:19 UTC,TRUE,i1,2285,TRUE,TRUE,
5508,335,15,5000,37,bb,5,sam. 16 mars 2024 19:26:07 UTC,TRUE,i1,2282,TRUE,TRUE,
5509,335,15,5000,37,bb,5,sam. 16 mars 2024 19:26:54 UTC,TRUE,i1,2280,TRUE,TRUE,
5510,335,15,5000,37,bb,5,sam. 16 mars 2024 19:27:41 UTC,TRUE,i1,2287,TRUE,TRUE,
5511,335,15,5000,37,bb,5,sam. 16 mars 2024 19:28:28 UTC,TRUE,i1,2278,TRUE,TRUE,
5512,335,15,5000,37,bb,5,sam. 16 mars 2024 19:29:15 UTC,TRUE,i1,2283,TRUE,TRUE,
5513,335,15,5000,37,bb,5,sam. 16 mars 2024 19:30:02 UTC,TRUE,i1,2283,TRUE,TRUE,
5514,335,15,5000,37,bb,5,sam. 16 mars 2024 19:30:49 UTC,TRUE,i1,2283,TRUE,TRUE,
5515,335,15,5000,37,bb,5,sam. 16 mars 2024 19:31:38 UTC,TRUE,i1,2283,TRUE,TRUE,
5516,335,15,5000,37,bb,5,sam. 16 mars 2024 19:32:26 UTC,TRUE,i1,2280,TRUE,TRUE,
5517,335,15,5000,37,bb,5,sam. 16 mars 2024 19:33:15 UTC,TRUE,i1,2281,TRUE,TRUE,
5518,335,15,5000,37,bb,5,sam. 16 mars 2024 19:34:04 UTC,TRUE,i1,2281,TRUE,TRUE,
5519,335,15,5000,37,bb,5,sam. 16 mars 2024 19:34:53 UTC,TRUE,i1,2284,TRUE,TRUE,
5520,335,15,5000,37,bb,5,sam. 16 mars 2024 19:35:41 UTC,TRUE,i1,2283,TRUE,TRUE,
5521,335,15,5000,37,bb,5,sam. 16 mars 2024 19:36:29 UTC,TRUE,i1,2279,TRUE,TRUE,
5522,335,15,5000,37,bb,5,sam. 16 mars 2024 19:37:16 UTC,TRUE,i1,2284,TRUE,TRUE,
5523,335,15,5000,37,bb,5,sam. 16 mars 2024 19:38:10 UTC,TRUE,i1,2280,TRUE,TRUE,
5524,335,15,5000,37,bb,5,sam. 16 mars 2024 19:38:56 UTC,TRUE,i1,2280,TRUE,TRUE,
5525,335,15,5000,37,bb,5,sam. 16 mars 2024 19:39:43 UTC,TRUE,i1,2280,TRUE,TRUE,
5526,335,15,5000,37,bb,5,sam. 16 mars 2024 19:40:30 UTC,TRUE,i1,2280,TRUE,TRUE,
5527,335,15,5000,37,bb,5,sam. 16 mars 2024 19:41:17 UTC,TRUE,i1,2275,TRUE,TRUE,
5528,335,15,5000,37,bb,5,sam. 16 mars 2024 19:42:05 UTC,TRUE,i1,2280,TRUE,TRUE,
5529,335,15,5000,37,bb,5,sam. 16 mars 2024 19:42:52 UTC,TRUE,i1,2282,TRUE,TRUE,
5530,335,15,5000,37,bb,5,sam. 16 mars 2024 19:43:40 UTC,TRUE,i1,2280,TRUE,TRUE,
5531,335,15,5000,37,bb,5,sam. 16 mars 2024 19:44:27 UTC,TRUE,i1,2279,TRUE,TRUE,
5532,335,15,5000,37,bb,5,sam. 16 mars 2024 19:45:15 UTC,TRUE,i1,2283,TRUE,TRUE,
5533,335,15,5000,37,bb,5,sam. 16 mars 2024 19:46:03 UTC,TRUE,i1,2282,TRUE,TRUE,
5534,335,15,5000,37,bb,5,sam. 16 mars 2024 19:46:51 UTC,TRUE,i1,2285,TRUE,TRUE,
5535,335,15,5000,37,bb,5,sam. 16 mars 2024 19:47:40 UTC,TRUE,i1,2281,TRUE,TRUE,
5536,335,15,5000,37,bb,5,sam. 16 mars 2024 19:48:27 UTC,TRUE,i1,2283,TRUE,TRUE,
5537,335,15,5000,37,bb,5,sam. 16 mars 2024 19:49:15 UTC,TRUE,i1,2284,TRUE,TRUE,
5538,335,15,5000,37,bb,5,sam. 16 mars 2024 19:50:02 UTC,TRUE,i1,2283,TRUE,TRUE,
5539,335,15,5000,37,bb,5,sam. 16 mars 2024 19:50:50 UTC,TRUE,i1,2285,TRUE,TRUE,
5540,335,15,5000,37,bb,5,sam. 16 mars 2024 19:51:39 UTC,TRUE,i1,2281,TRUE,TRUE,
5541,335,15,5000,37,bb,5,sam. 16 mars 2024 19:52:26 UTC,TRUE,i1,2282,TRUE,TRUE,
5542,335,15,5000,37,bb,5,sam. 16 mars 2024 19:53:15 UTC,TRUE,i1,2280,TRUE,TRUE,
5543,335,15,5000,37,bb,5,sam. 16 mars 2024 19:54:03 UTC,TRUE,i1,2281,TRUE,TRUE,
5544,335,15,5000,37,bb,5,sam. 16 mars 2024 19:54:51 UTC,TRUE,i1,2279,TRUE,TRUE,
5545,335,15,5000,37,bb,5,sam. 16 mars 2024 19:55:39 UTC,TRUE,i1,2280,TRUE,TRUE,
5546,335,15,5000,37,bb,5,sam. 16 mars 2024 19:56:30 UTC,TRUE,i1,2282,TRUE,TRUE,
5547,335,15,5000,37,bb,5,sam. 16 mars 2024 19:57:19 UTC,TRUE,i1,2284,TRUE,TRUE,
5548,335,15,5000,37,bb,5,sam. 16 mars 2024 19:58:07 UTC,TRUE,i1,2278,TRUE,TRUE,
5549,335,15,5000,37,bb,5,sam. 16 mars 2024 19:58:54 UTC,TRUE,i1,2284,TRUE,TRUE,
5550,335,15,5000,37,bb,5,sam. 16 mars 2024 19:59:41 UTC,TRUE,i1,2284,TRUE,TRUE,
5551,335,15,5000,37,bb,5,sam. 16 mars 2024 20:00:28 UTC,TRUE,i1,2282,TRUE,TRUE,
5552,335,15,5000,37,bb,5,sam. 16 mars 2024 20:01:16 UTC,TRUE,i1,2283,TRUE,TRUE,
5553,335,15,5000,37,bb,5,sam. 16 mars 2024 20:02:03 UTC,TRUE,i1,2282,TRUE,TRUE,
5554,335,15,5000,37,bb,5,sam. 16 mars 2024 20:02:50 UTC,TRUE,i1,2280,TRUE,TRUE,
5555,330,15,5000,37,bb,5,sam. 16 mars 2024 21:22:38 UTC,TRUE,i1,2312,TRUE,TRUE,
5556,330,15,5000,37,bb,5,sam. 16 mars 2024 21:23:26 UTC,TRUE,i1,2308,TRUE,TRUE,
5557,330,15,5000,37,bb,5,sam. 16 mars 2024 21:24:14 UTC,TRUE,i1,2313,TRUE,TRUE,
5558,330,15,5000,37,bb,5,sam. 16 mars 2024 21:25:01 UTC,TRUE,i1,2310,TRUE,TRUE,
5559,330,15,5000,37,bb,5,sam. 16 mars 2024 21:25:49 UTC,TRUE,i1,2318,TRUE,TRUE,
5560,330,15,5000,37,bb,5,sam. 16 mars 2024 21:26:37 UTC,TRUE,i1,2317,TRUE,TRUE,
5561,330,15,5000,37,bb,5,sam. 16 mars 2024 21:27:25 UTC,TRUE,i1,2316,TRUE,TRUE,
5562,330,15,5000,37,bb,5,sam. 16 mars 2024 21:28:13 UTC,TRUE,i1,2315,TRUE,TRUE,
5563,330,15,5000,37,bb,5,sam. 16 mars 2024 21:29:00 UTC,TRUE,i1,2315,TRUE,TRUE,
5564,330,15,5000,37,bb,5,sam. 16 mars 2024 21:29:49 UTC,TRUE,i1,2317,TRUE,TRUE,
5567,330,15,5000,37,bb,5,sam. 16 mars 2024 22:12:44 UTC,TRUE,i1,2347,TRUE,TRUE,
5568,330,15,5000,37,bb,5,sam. 16 mars 2024 22:13:34 UTC,TRUE,i1,2350,TRUE,TRUE,
5569,330,15,5000,37,bb,5,sam. 16 mars 2024 22:14:24 UTC,TRUE,i1,2351,TRUE,TRUE,
5570,330,15,5000,37,bb,5,sam. 16 mars 2024 22:15:10 UTC,TRUE,i1,2350,TRUE,TRUE,
5571,330,15,5000,37,bb,5,sam. 16 mars 2024 22:15:59 UTC,TRUE,i1,2354,TRUE,TRUE,
5572,330,15,5000,37,bb,5,sam. 16 mars 2024 22:16:47 UTC,TRUE,i1,2356,TRUE,TRUE,
5573,330,15,5000,37,bb,5,sam. 16 mars 2024 22:17:36 UTC,TRUE,i1,2351,TRUE,TRUE,
5574,330,15,5000,37,bb,5,sam. 16 mars 2024 22:18:24 UTC,TRUE,i1,2356,TRUE,TRUE,
5575,330,15,5000,37,bb,5,sam. 16 mars 2024 22:19:12 UTC,TRUE,i1,2350,TRUE,TRUE,
5576,330,15,5000,37,bb,5,sam. 16 mars 2024 22:19:59 UTC,TRUE,i1,2355,TRUE,TRUE,
5577,330,15,5000,37,bb,5,sam. 16 mars 2024 22:20:46 UTC,TRUE,i1,2360,TRUE,TRUE,
5578,330,15,5000,37,bb,5,sam. 16 mars 2024 22:21:34 UTC,TRUE,i1,2355,TRUE,TRUE,
5579,330,15,5000,37,bb,5,sam. 16 mars 2024 22:22:22 UTC,TRUE,i1,2358,TRUE,TRUE,
5580,330,15,5000,37,bb,5,sam. 16 mars 2024 22:23:09 UTC,TRUE,i1,2358,TRUE,TRUE,
5581,330,15,5000,37,bb,5,sam. 16 mars 2024 22:23:57 UTC,TRUE,i1,2360,TRUE,TRUE,
5582,330,15,5000,37,bb,5,sam. 16 mars 2024 22:24:44 UTC,TRUE,i1,2356,TRUE,TRUE,
5583,330,15,5000,37,bb,5,sam. 16 mars 2024 22:25:32 UTC,TRUE,i1,2358,TRUE,TRUE,
5584,330,15,5000,37,bb,5,sam. 16 mars 2024 22:26:18 UTC,TRUE,i1,2361,TRUE,TRUE,
5585,330,15,5000,37,bb,5,sam. 16 mars 2024 22:27:06 UTC,TRUE,i1,2360,TRUE,TRUE,
5586,330,15,5000,37,bb,5,sam. 16 mars 2024 22:27:55 UTC,TRUE,i1,2362,TRUE,TRUE,
5587,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 22:54:06 UTC,TRUE,i1,2374,TRUE,TRUE,
5588,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 22:54:55 UTC,TRUE,i1,2375,TRUE,TRUE,
5589,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 22:55:42 UTC,TRUE,i1,2376,TRUE,TRUE,
5590,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 22:56:30 UTC,TRUE,i1,2377,TRUE,TRUE,
5591,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 22:57:18 UTC,TRUE,i1,2379,TRUE,TRUE,
5592,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 22:58:06 UTC,TRUE,i1,2376,TRUE,TRUE,
5593,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 22:58:53 UTC,TRUE,i1,2378,TRUE,TRUE,
5594,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 22:59:41 UTC,TRUE,i1,2381,TRUE,TRUE,
5595,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:00:29 UTC,TRUE,i1,2380,TRUE,TRUE,
5596,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:01:17 UTC,TRUE,i1,2378,TRUE,TRUE,
5597,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:06:50 UTC,TRUE,i1,2384,TRUE,TRUE,
5598,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:07:40 UTC,TRUE,i1,2384,TRUE,TRUE,
5599,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:08:33 UTC,TRUE,i1,2387,TRUE,TRUE,
5600,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:09:24 UTC,TRUE,i1,2384,TRUE,TRUE,
5601,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:10:13 UTC,TRUE,i1,2381,TRUE,TRUE,
5602,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:11:03 UTC,TRUE,i1,2387,TRUE,TRUE,
5603,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:11:53 UTC,TRUE,i1,2383,TRUE,TRUE,
5604,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:12:42 UTC,TRUE,i1,2386,TRUE,TRUE,
5605,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:13:33 UTC,TRUE,i1,2385,TRUE,TRUE,
5606,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:14:22 UTC,TRUE,i1,2385,TRUE,TRUE,
5607,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:19:29 UTC,TRUE,i1,2390,TRUE,TRUE,
5608,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:20:20 UTC,TRUE,i1,2389,TRUE,TRUE,
5609,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:21:10 UTC,TRUE,i1,2390,TRUE,TRUE,
5610,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:22:00 UTC,TRUE,i1,2390,TRUE,TRUE,
5611,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:22:51 UTC,TRUE,i1,2392,TRUE,TRUE,
5612,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:23:41 UTC,TRUE,i1,2391,TRUE,TRUE,
5613,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:24:31 UTC,TRUE,i1,2392,TRUE,TRUE,
5614,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:25:21 UTC,TRUE,i1,2395,TRUE,TRUE,
5615,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:26:11 UTC,TRUE,i1,2385,TRUE,TRUE,
5616,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:27:01 UTC,TRUE,i1,2393,TRUE,TRUE,
5617,300-250-275,20,5000,37-36-38,bb,5,sam. 16 mars 2024 23:27:51 UTC,TRUE,i1,2396,TRUE,TRUE,
